epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,11878,1.69093,1.4447,1.63991,0.80725,0.61266,0.70082,0.37985,1.41659,8.81047,1.39775,0.0061588,0.0061588,0.0061588
99,11999.2,1.69339,1.43919,1.63565,0.80828,0.61145,0.70111,0.37986,1.41664,8.82361,1.39749,0.0061192,0.0061192,0.0061192
100,12119.2,1.6886,1.43285,1.6352,0.80838,0.6119,0.70086,0.37998,1.41628,8.78499,1.3974,0.0060796,0.0060796,0.0060796
101,12240,1.68727,1.43322,1.63781,0.80817,0.61236,0.70047,0.38007,1.4162,8.76594,1.39739,0.00604,0.00604,0.00604
102,12360.7,1.68985,1.4385,1.64298,0.81063,0.61023,0.69988,0.38003,1.41622,8.7602,1.39749,0.0060004,0.0060004,0.0060004
103,12482,1.68592,1.43298,1.64044,0.80918,0.60976,0.69966,0.38002,1.41624,8.74457,1.39807,0.0059608,0.0059608,0.0059608
104,12603.8,1.68856,1.4372,1.64086,0.80911,0.60946,0.69996,0.38053,1.41619,8.68927,1.39829,0.0059212,0.0059212,0.0059212
105,12725.9,1.68231,1.43787,1.64144,0.80801,0.61099,0.69942,0.38016,1.41606,8.66701,1.39832,0.0058816,0.0058816,0.0058816
106,12846.7,1.68407,1.42789,1.63383,0.8062,0.6116,0.69947,0.38013,1.41638,8.63818,1.39856,0.005842,0.005842,0.005842
107,12967.6,1.68136,1.42817,1.63285,0.80397,0.61214,0.69948,0.38008,1.41655,8.59793,1.3987,0.0058024,0.0058024,0.0058024
108,13088.6,1.68402,1.43319,1.62966,0.80406,0.61221,0.69964,0.38027,1.41654,8.56996,1.39882,0.0057628,0.0057628,0.0057628
109,13209.8,1.68758,1.43051,1.64154,0.80474,0.61138,0.69919,0.38018,1.41627,8.52285,1.39864,0.0057232,0.0057232,0.0057232
110,13330.5,1.68291,1.42985,1.6316,0.80326,0.61062,0.69896,0.38001,1.41609,8.49371,1.39891,0.0056836,0.0056836,0.0056836
111,13451.4,1.68888,1.43893,1.6385,0.80205,0.6116,0.69847,0.38014,1.4158,8.50046,1.39892,0.005644,0.005644,0.005644
112,13572.2,1.68333,1.42945,1.63836,0.80056,0.61327,0.69839,0.38059,1.4156,8.48111,1.39886,0.0056044,0.0056044,0.0056044
113,13693.2,1.68335,1.43046,1.64057,0.80111,0.61297,0.69844,0.38054,1.41565,8.48368,1.39911,0.0055648,0.0055648,0.0055648
114,13813.3,1.67824,1.42895,1.63668,0.80076,0.61251,0.69806,0.38065,1.41577,8.49757,1.39905,0.0055252,0.0055252,0.0055252
115,13935,1.68753,1.42885,1.63455,0.7964,0.61555,0.69837,0.38115,1.41585,8.4412,1.39945,0.0054856,0.0054856,0.0054856
116,14056,1.67883,1.42541,1.6283,0.79869,0.61386,0.69858,0.38129,1.41588,8.4213,1.39938,0.005446,0.005446,0.005446
117,14176.5,1.68443,1.42886,1.63724,0.79822,0.61325,0.69793,0.38148,1.41624,8.37826,1.39969,0.0054064,0.0054064,0.0054064
118,14296.6,1.67897,1.42427,1.63449,0.79934,0.61266,0.69777,0.38152,1.41618,8.32824,1.4003,0.0053668,0.0053668,0.0053668
119,14417,1.67751,1.42227,1.6304,0.79938,0.61433,0.69813,0.38165,1.41642,8.30386,1.40031,0.0053272,0.0053272,0.0053272
120,14537.3,1.67352,1.41847,1.63318,0.80154,0.61386,0.69811,0.38186,1.41644,8.28385,1.40014,0.0052876,0.0052876,0.0052876
121,14658.5,1.68359,1.42827,1.63311,0.80093,0.61334,0.69821,0.38186,1.41658,8.24228,1.40014,0.005248,0.005248,0.005248
122,14779.5,1.67319,1.41321,1.63103,0.80205,0.61266,0.6987,0.38204,1.41663,8.20986,1.40036,0.0052084,0.0052084,0.0052084
123,14900.4,1.67768,1.42301,1.62938,0.79814,0.61479,0.69822,0.38216,1.41638,8.21243,1.40059,0.0051688,0.0051688,0.0051688
124,15021.4,1.68023,1.42071,1.62774,0.79787,0.61434,0.69848,0.38223,1.41623,8.1882,1.40049,0.0051292,0.0051292,0.0051292
125,15143.4,1.6738,1.41627,1.62265,0.79692,0.61524,0.6991,0.38239,1.41616,8.17785,1.40046,0.0050896,0.0050896,0.0050896
126,15264.2,1.67887,1.42138,1.63406,0.7948,0.61633,0.69897,0.38193,1.4163,8.17217,1.40074,0.00505,0.00505,0.00505
127,15385,1.67178,1.41779,1.62556,0.79721,0.6148,0.69864,0.3823,1.41579,8.14353,1.40057,0.0050104,0.0050104,0.0050104
128,15505.8,1.67951,1.42297,1.63699,0.79649,0.6154,0.6992,0.38229,1.4159,8.1284,1.40033,0.0049708,0.0049708,0.0049708
129,15626.6,1.67992,1.42553,1.63208,0.79606,0.61646,0.69911,0.38224,1.4156,8.14263,1.40007,0.0049312,0.0049312,0.0049312
130,15747,1.68353,1.42256,1.63516,0.79811,0.61525,0.69918,0.38255,1.41504,8.13179,1.40021,0.0048916,0.0048916,0.0048916
131,15868.3,1.67171,1.40807,1.62232,0.79653,0.6164,0.69944,0.38252,1.41485,8.12346,1.40002,0.004852,0.004852,0.004852
132,15990.9,1.67361,1.41353,1.62924,0.79772,0.61494,0.69952,0.38273,1.41462,8.0933,1.39976,0.0048124,0.0048124,0.0048124
133,16111.5,1.67689,1.41427,1.63157,0.79446,0.61691,0.69952,0.38277,1.41435,8.06565,1.39981,0.0047728,0.0047728,0.0047728
134,16232.8,1.6704,1.41218,1.61857,0.79292,0.61843,0.70044,0.38314,1.41451,8.06568,1.39994,0.0047332,0.0047332,0.0047332
135,16352.8,1.67295,1.40434,1.62732,0.79207,0.61874,0.70055,0.38273,1.41444,8.07215,1.39991,0.0046936,0.0046936,0.0046936
136,16474.3,1.6804,1.42106,1.6313,0.79204,0.61919,0.70034,0.38288,1.41403,8.07165,1.39992,0.004654,0.004654,0.004654
137,16596.1,1.67457,1.41568,1.62444,0.79417,0.61874,0.70042,0.38292,1.41393,8.07585,1.39956,0.0046144,0.0046144,0.0046144
138,16717.6,1.6699,1.41178,1.62357,0.79345,0.61946,0.70053,0.38316,1.41386,8.07412,1.39929,0.0045748,0.0045748,0.0045748
139,16838.3,1.67034,1.41511,1.62519,0.79207,0.61946,0.70038,0.38308,1.41386,8.02155,1.39939,0.0045352,0.0045352,0.0045352
140,16960.2,1.66223,1.39999,1.61513,0.79143,0.61919,0.70031,0.38304,1.41324,8.04779,1.39923,0.0044956,0.0044956,0.0044956
141,17080.7,1.66913,1.41717,1.62679,0.79312,0.61876,0.70057,0.38286,1.41255,8.0169,1.39889,0.004456,0.004456,0.004456
142,17201.3,1.67606,1.41886,1.62625,0.79205,0.61919,0.70062,0.38345,1.41238,7.95727,1.39875,0.0044164,0.0044164,0.0044164
143,17322.6,1.66472,1.40895,1.62697,0.79329,0.6198,0.70082,0.38345,1.41245,7.92714,1.39902,0.0043768,0.0043768,0.0043768
144,17443.2,1.67292,1.40505,1.62576,0.79518,0.61843,0.70073,0.38361,1.41217,7.89121,1.39891,0.0043372,0.0043372,0.0043372
145,17565,1.66492,1.39995,1.61873,0.79429,0.61858,0.70042,0.38362,1.41236,7.87233,1.3986,0.0042976,0.0042976,0.0042976
146,17685.8,1.67194,1.41321,1.62869,0.79483,0.61761,0.70046,0.38363,1.41221,7.88638,1.39828,0.004258,0.004258,0.004258
147,17808.2,1.67136,1.40971,1.62298,0.79495,0.61807,0.70047,0.38404,1.41205,7.89627,1.39803,0.0042184,0.0042184,0.0042184
148,17929.6,1.66646,1.41325,1.62679,0.7972,0.61722,0.70063,0.38408,1.41237,7.8877,1.398,0.0041788,0.0041788,0.0041788
149,18051.2,1.66752,1.41503,1.62431,0.79604,0.61843,0.70056,0.38387,1.41227,7.89617,1.39781,0.0041392,0.0041392,0.0041392
150,18171.9,1.67127,1.40943,1.62804,0.79687,0.61767,0.70078,0.38404,1.41197,7.92075,1.39758,0.0040996,0.0040996,0.0040996
151,18292.9,1.66284,1.40854,1.61823,0.79553,0.61828,0.70102,0.38418,1.41188,7.89628,1.39771,0.00406,0.00406,0.00406
152,18413.6,1.6736,1.41238,1.62546,0.79545,0.61761,0.7009,0.38419,1.41185,7.87646,1.39792,0.0040204,0.0040204,0.0040204
153,18535.3,1.66466,1.40762,1.62187,0.79559,0.61815,0.70086,0.38465,1.41192,7.82937,1.39786,0.0039808,0.0039808,0.0039808
154,18657.4,1.66706,1.40926,1.6294,0.79561,0.61884,0.70171,0.38474,1.41181,7.78202,1.39779,0.0039412,0.0039412,0.0039412
155,18777.8,1.66695,1.40615,1.62092,0.79321,0.61969,0.70145,0.38409,1.4115,7.77919,1.3976,0.0039016,0.0039016,0.0039016
156,18899.4,1.66926,1.40188,1.61996,0.7928,0.61858,0.70134,0.38419,1.41113,7.78437,1.39715,0.003862,0.003862,0.003862
157,19021.1,1.67183,1.412,1.6197,0.79434,0.6193,0.70153,0.38406,1.41094,7.76727,1.39713,0.0038224,0.0038224,0.0038224
158,19141.5,1.67305,1.41361,1.62654,0.79536,0.61889,0.70184,0.38454,1.41087,7.7554,1.39715,0.0037828,0.0037828,0.0037828
159,19263.5,1.66618,1.40463,1.6226,0.79507,0.6195,0.70167,0.38459,1.41038,7.71903,1.39701,0.0037432,0.0037432,0.0037432
160,19385.7,1.66294,1.39553,1.61964,0.79575,0.6201,0.70192,0.38433,1.41046,7.69394,1.39688,0.0037036,0.0037036,0.0037036
161,19506.5,1.654,1.39823,1.61686,0.79489,0.62138,0.70267,0.38448,1.41053,7.66347,1.39674,0.003664,0.003664,0.003664
162,19627,1.66075,1.39533,1.6149,0.79832,0.61889,0.70246,0.38448,1.41102,7.62092,1.3969,0.0036244,0.0036244,0.0036244
163,19747.4,1.66394,1.40273,1.61879,0.79962,0.61843,0.70235,0.38433,1.41076,7.59152,1.3966,0.0035848,0.0035848,0.0035848
164,19868.8,1.65566,1.39922,1.61701,0.7964,0.61995,0.70245,0.38484,1.41102,7.59289,1.39677,0.0035452,0.0035452,0.0035452
165,19990.1,1.65883,1.40809,1.61968,0.79511,0.61919,0.70216,0.38469,1.41126,7.59934,1.39683,0.0035056,0.0035056,0.0035056
166,20111.7,1.65939,1.39193,1.6154,0.79284,0.62056,0.70191,0.3846,1.41129,7.58714,1.39669,0.003466,0.003466,0.003466
167,20232.1,1.66156,1.40794,1.62526,0.79313,0.6194,0.70147,0.38452,1.41092,7.59187,1.3966,0.0034264,0.0034264,0.0034264
168,20353,1.66039,1.39486,1.61686,0.79348,0.61919,0.70176,0.38453,1.41089,7.59175,1.39667,0.0033868,0.0033868,0.0033868
169,20474.6,1.66621,1.40251,1.62077,0.79812,0.61874,0.70239,0.38483,1.41117,7.60558,1.39631,0.0033472,0.0033472,0.0033472
170,20595.8,1.65534,1.38801,1.60892,0.79991,0.61646,0.70197,0.3849,1.41134,7.60114,1.39595,0.0033076,0.0033076,0.0033076
171,20716.2,1.65913,1.39006,1.61095,0.79821,0.61783,0.70215,0.38458,1.41158,7.59299,1.39598,0.003268,0.003268,0.003268
172,20836.6,1.65041,1.38401,1.61603,0.79853,0.61752,0.70196,0.38467,1.41213,7.60054,1.39581,0.0032284,0.0032284,0.0032284
173,20956,1.65377,1.39079,1.61787,0.79873,0.61823,0.70269,0.3849,1.41201,7.58338,1.39591,0.0031888,0.0031888,0.0031888
174,21077.3,1.66458,1.40178,1.62307,0.79834,0.61854,0.70261,0.3851,1.41186,7.5771,1.39576,0.0031492,0.0031492,0.0031492
175,21197.2,1.65233,1.39276,1.61591,0.79903,0.61858,0.70222,0.38501,1.412,7.57179,1.39566,0.0031096,0.0031096,0.0031096
176,21319.1,1.65935,1.39709,1.6177,0.79866,0.61914,0.7025,0.38501,1.41141,7.56891,1.39533,0.00307,0.00307,0.00307
177,21438.8,1.65682,1.3893,1.6128,0.79717,0.61885,0.70251,0.38531,1.41123,7.56066,1.39515,0.0030304,0.0030304,0.0030304
178,21559.1,1.65859,1.39388,1.62031,0.79559,0.61919,0.70268,0.38508,1.4111,7.55719,1.39467,0.0029908,0.0029908,0.0029908
179,21679.3,1.64718,1.38542,1.61287,0.79642,0.61934,0.70336,0.38555,1.41078,7.56406,1.39449,0.0029512,0.0029512,0.0029512
180,21799.3,1.6545,1.39515,1.61223,0.79853,0.61783,0.7031,0.38532,1.41071,7.52992,1.39459,0.0029116,0.0029116,0.0029116
181,21919.8,1.65763,1.38357,1.61228,0.79865,0.61798,0.70339,0.38552,1.41095,7.51963,1.39418,0.002872,0.002872,0.002872
182,22040.6,1.65925,1.38453,1.61309,0.79822,0.61813,0.70372,0.38532,1.41072,7.53518,1.39413,0.0028324,0.0028324,0.0028324
