epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,10675.8,1.30999,0.77598,1.09655,0.89592,0.75548,0.8384,0.51545,1.09383,2.07655,0.96116,0.0007435,0.0007435,0.0007435
189,10730.1,1.30686,0.77014,1.09848,0.89589,0.756,0.83883,0.51565,1.09344,2.06546,0.96076,0.000694,0.000694,0.000694
190,10784.2,1.31016,0.77193,1.09556,0.89661,0.75581,0.83887,0.51554,1.09333,2.06871,0.9603,0.0006445,0.0006445,0.0006445
191,10851.1,1.27089,0.69039,1.08746,0.89714,0.75618,0.83881,0.51609,1.09316,2.06448,0.96,0.000595,0.000595,0.000595
192,10903.6,1.26709,0.68423,1.08646,0.89636,0.75642,0.83861,0.51617,1.09305,2.03713,0.95973,0.0005455,0.0005455,0.0005455
193,10967.6,1.26019,0.67712,1.08577,0.8973,0.75676,0.83951,0.51676,1.09318,2.02626,0.9595,0.000496,0.000496,0.000496
194,11025.9,1.25904,0.6764,1.0829,0.89699,0.75628,0.83893,0.51672,1.09313,2.01356,0.95906,0.0004465,0.0004465,0.0004465
195,11085.2,1.2547,0.67271,1.08092,0.89772,0.75615,0.83907,0.51686,1.09279,2.00121,0.95867,0.000397,0.000397,0.000397
196,11147.8,1.25456,0.67292,1.08063,0.89999,0.75559,0.83938,0.51715,1.09255,1.99298,0.95833,0.0003475,0.0003475,0.0003475
197,11205.7,1.2544,0.66709,1.08183,0.8995,0.75563,0.83945,0.51769,1.09257,1.98801,0.95793,0.000298,0.000298,0.000298
198,11264.4,1.25129,0.67132,1.08276,0.89881,0.756,0.8397,0.518,1.09228,1.96915,0.9575,0.0002485,0.0002485,0.0002485
199,11323.3,1.2499,0.66595,1.08017,0.89979,0.75529,0.83943,0.51817,1.09245,1.95465,0.95723,0.000199,0.000199,0.000199
200,11379.7,1.25224,0.6654,1.07892,0.90324,0.75259,0.83975,0.51835,1.09226,1.94338,0.95679,0.0001495,0.0001495,0.0001495
